"id","code","name","calories","protein","carbohydrates","fats","total_sugars","cholesterol","sodium","dietary_fiber","iron","calcium"
3064,58131758,"סמבוסק במילוי תפוחי אדמה ופטריות, אפוי",240.4112396,5.723361492,36.05818176,7.187033176,1.952490449,0,479.2919617,2.287235022,0.696466327,15.20149231
3066,58131778,"סמבוסק במילוי תרד, אפוי",273.8206787,6.598292351,38.40727234,9.350067139,1.849576235,0,463.2983398,2.562881231,1.306798697,36.23931885
3070,58132818,"ספגטי ברוטב עגבניות ושמן זית",137.7960205,4.187547207,20.99597168,3.363313437,1.977333307,0,367.1624756,1.694669962,1.015952587,10.92252064
3071,58132828,"ספגטי ברוטב עגבניות ושמן סויה",137.7960205,4.187547207,20.99597168,3.363313437,1.977333307,0,367.1200256,1.694669962,1.005410314,10.90130615
3072,58145108,"פשטידת אטריות עם גבינת קוטג,גבינה מלוחה ויוגורט",159.6508331,9.306653976,18.52969933,4.702352047,1.992716312,49.14169312,394.9451904,1.089827657,0.92224282,123.4794769
3074,58145128,"פשטידת אטריות טורטליני' (פרווה)",203.4856567,7.746685505,27.76227951,5.715071678,0.963353157,69.63546753,460.5002136,1.933448195,1.583466768,21.77607346
3075,58145138,"קוגל אטריות מתוק, פרווה",227.8466339,7.390807629,31.08788681,7.393939972,8.223316193,81.71098328,416.9749451,1.447488427,1.413508415,18.13008499
3077,58145168,"פשטידת אטריות עם בשר בקר ושמן קנולה",197.0504303,10.69081402,16.54580879,9.075203896,0.758391201,67.20511627,425.7088623,1.199042916,1.728525162,17.82074928
3079,58151108,"סושי עם אורז ודג",135.5460052,4.158275604,27.17551613,0.631112874,7.164988995,4.083580017,200.9509888,0.523023784,0.329197973,13.36101913
3080,58151118,"סושי צמחוני עם אורז ואבוקדו",135.0269623,2.325844288,24.69971466,2.397626162,8.353945732,0,226.3834229,1.451097608,0.376707375,15.18404579
3081,58160118,"מג'דרה עם אורז, בצל מטוגן ושמן סויה",164.1460724,5.055139542,22.10940742,4.709674358,1.47542572,0,240.0019379,3.423026562,1.366249084,17.03832817
3082,58160128,"מג'דרה עם אורז, בצל מטוגן ושמן זית",164.1460724,5.055139542,22.10940742,4.709674358,1.47542572,0,240.0894775,3.423026562,1.38857162,17.08209801
3083,58160138,"מקלובה עם ירך עוף חומוס וצנוברים, עם שמן קנולה",155.8284912,7.259524822,14.5468111,6.902077675,1.618479371,20.07604599,185.4638672,1.768044949,0.773481965,15.81435776
3084,58160139,"חמין שימורים,פרווה, ויטה",108,5.099999905,14.80000019,3.099999905,0.87264967,0,323,2.806600094,1.630200028,40.42539978
3085,58160148,"מקלובה עם ירך עוף כרובית וצנוברים ובצל מטוגן בשמן קנולה",136.5370026,6.991970062,13.17043304,5.78942585,1.011931777,21.13624001,205.5046692,0.993978739,0.618756413,13.52644157
3086,58160168,"מקלובה עם ירקות ללא בשר עם שמן קנולה",104.4929428,2.063025475,16.6752243,2.767402411,1.465071082,0.165638342,244.0333099,1.204190731,0.257344007,16.86943626
3088,58160188,"מג'דרה עם בורגול, בצל מטוגן בשמן קנולה ושמן קנולה",136.5626068,5.266417027,13.99869347,4.674461365,1.47542572,0,367.9422913,5.829244137,1.810091138,17.03832817
3089,58160189,"מג'דרה, אורז ועדשים, מוכן מתערובת, קנור",126,4.099999905,20.89999962,2.900000095,"",0,377,"","",""
3090,58160198,"מג'דרה עם בורגול ושמן זית",136.5626068,5.266417027,13.99869347,4.674461365,1.47542572,0,368.0298462,5.829244137,1.834602118,17.08209801
3091,58160218,"מג'דרה עם אורז, בצל מטוגן ושמן קנולה",164.1460724,5.055139542,22.10940742,4.709674358,1.47542572,0,240.0019379,3.423026562,1.364060521,17.03832817
3092,58160228,"מג'דרה עם אורז מלא, בצל מטוגן ושמן קנולה",152.408432,4.972976208,18.10687065,5.055934906,1.622146368,0,416.0666504,4.244661808,1.493174672,17.03832817
3093,58175118,"סלט טבולה מבורגול",54.78281021,1.444785118,5.5052495,2.559163809,1.890011668,0,270.6748047,2.06120801,0.923722386,30.00725937
3094,58175128,"סלט טבולה מקוסקוס",71.76628113,1.968182802,9.06317234,2.60904026,1.88073194,0,292.7477722,1.698681831,0.85498327,31.43383789
3095,58401018,"מרק גריסים עם עגבניות בצל ושמן קנולה",30.67580223,0.465438753,3.293426037,1.595482826,0.985436976,0,267.5757446,0.633907259,0.1647017,10.65607834
3096,58401028,"מרק גריסים עם ירקות ושמן סויה",36.28312302,0.548745871,4.448786736,1.681135297,0.717340112,0,290.5101624,0.761083961,0.215900674,12.9590435
3098,58406009,"מרק עגבניות עם המון אטריות וקרוטונים, נמס, רגע חם, מוכן מאבקה",72,1,13.80000019,1.200000048,4.1,0,300,1.399999976,"",""
3099,58406029,"מרק נמס בכוס,לייט, תירס/ ירקות/ פטריות, מוכן מאבקה, קנור",28,0.699999988,5.099999905,0.5,"","",358,"","",""
3103,58407069,"אטריות/פסטה, ברוטב פיצה, מנה חמה, מוכן מתערובת, אסם",94,2.299999952,17.79999924,1.5,"","",335,"","",""
3106,61101010,"אשכולית, חיה",32,0.629999995,6.980000019,0.100000001,6.98,0,0,1.100000024,0.090000004,12
3107,61101020,"פומלה, טריה",38,0.800000012,8.600000381,0,8.6,0,1,1,0.109999999,4
3108,61101030,"אשכולית, עם קליפה וגרעינים",16,0.314999998,4.039999962,0.050000001,3.49,0,0,0.550000012,0.045000002,6
3109,61101220,"אשכולית, משומרת או קפואה, ללא תוספת סוכר, במים",36,0.579999983,8.75,0.100000001,8.75,0,2,0.400000006,0.409999996,15
3110,61101230,"אשכולית, משומרת או קפואה, בסירופ קל",60,0.560000002,15.03999996,0.100000001,15.04,0,2,0.400000006,0.400000006,14
3111,61104220,"אשכוליות ותפוזים, פלחים, מבושלים, משומרים או קפואים, במים",27,0.529999971,5.480000019,0.07,5.51,0,1,1.200000048,0.059999999,18
3112,61110010,"תפוז סיני, חי",71,1.879999995,9.399999619,0.860000014,9.36,0,10,6.5,0.860000014,62
3113,61110230,"תפוז סיני, מבושל או משומר, בסירופ",98,1.25999999,19.25,0.579999983,19.24,0,7,4.400000095,0.579999983,40
3114,61110239,"תפוז סיני, מסוכר",272,0,68,0,9.35,0,23,4.199999809,2.145055056,431.6923218
3115,61113010,"לימון חי",29,1.100000024,6.519999981,0.300000012,2.5,0,2,2.799999952,0.600000024,26
3116,61113030,"לימון עם קליפה וגרעינים",15.36999989,0.583000004,4.939599991,0.158999994,1.325,0,1.059999943,1.483999968,0.317999989,13.77999973
3117,61113058,"לימון כבוש",52.57575607,1.041666746,6.174242496,3.125,2.36742425,0,956.1629028,2.651515007,0.57630682,25.21212196
3118,61113500,"לימון, מילוי מוכן לפאי",345,4.71999979,68.61000061,6.559999943,62.22,115,77,0.400000006,0.939999998,23
3119,61116010,"ליים, חי",30,0.699999988,7.739999771,0.200000003,1.69,0,2,2.799999952,0.600000024,33
3120,61119010,"תפוז, טרי",47,0.939999998,9.350000381,0.119999997,9.35,0,0,2.400000095,0.100000001,40
3121,61119020,"תפוז, פלחים , משומרים, במיץ",47,0.850000024,9.800000191,0.129999995,9.15,0,1,1.700000048,0.100000001,30
3122,61119030,"תפוז, עם קליפה וגרעינים",34.31000137,0.686200023,8.577500343,0.0876,6.8255,0,0,1.751999974,0.072999999,29.20000076
3123,61119100,"תפוז, קליפה",47,1.5,5.400000095,0.300000012,4.17,0,6,10.60000038,0.800000012,134
3124,61122320,"קלמנטינה/מנדרינה, משומר או קפוא, במארז מיץ",37,0.620000005,8.869999886,0.029999999,8.87,0,5,0.699999988,0.270000011,11
3125,61122330,"קלמנטינה/מנדרינה, משומר או קפוא, בסירופ קל",61,0.449999988,15.48999977,0.100000001,15.49,0,6,0.699999988,0.370000005,7
3126,61122350,"קלמנטינה/מנדרינה, משומר או קפוא, מסונן",38,0.75,8.210000038,0.039999999,8.25,0,5,1.200000048,0.270000011,12
3127,61125010,"קלמנטינה/מנדרינה, חיה",53,0.810000002,11.53999996,0.310000002,10.58,0,2,1.799999952,0.150000006,37
3128,61125030,"קלמנטינה/מנדרינה עם קליפה וגרעינים",39.22000122,0.599399984,9.871600151,0.229399994,7.8292,0,1.480000019,1.332000017,0.111000001,27.37999916
3132,61201009,"מיץ אשכוליות סחוט פרימור",40,0.200000003,9,0.200000003,8.9,0,3,1,0.192000002,8.625
3133,61201010,"מיץ אשכוליות, סחוט טרי",39,0.5,9.100000381,0.100000001,9.1,0,1,0.100000001,0.200000003,9
3134,61201020,"מיץ אשכוליות, לפנ לסוג, ללא תוספת סוכר",38,0.519999981,8.859999657,0.100000001,8.86,0,1,0.100000001,0.200000003,7
3135,61201220,"מיץ אשכוליות, משומר, בבקבוק או קרטון",38,0.519999981,8.859999657,0.100000001,8.86,0,1,0.100000001,0.200000003,7
3137,61201620,"מיץ אשכוליות, קפוא, משוחזר במים, ללא תוספת סוכר",41,0.550000012,9.56000042,0.129999995,9.55,0,4,0.100000001,0.140000001,10
3138,61201630,"מיץ אשכוליות, קפוא, משוחזר במים",47,0.5,11.39999962,0.100000001,9.6,0,3,0.100000001,0.247999996,9
3139,61201639,"מיץ תפוזים, תרכיז קפוא, פריגת",219,2.200000048,52.5,0,51.9,0,0,0,0.699999988,40.40000153
3140,61201649,"מיץ אשכולית אדומה, גניר,פריגת, פריניב",40,0.699999988,8.5,0,3.9,0,0,0.600000024,0.284999996,6.339000225
3143,61204010,"מיץ לימון טבעי",22,0.349999994,6.599999905,0.239999995,2.52,0,1,0.300000012,0.079999998,6
3144,61204018,"משקה לימונדה ביתית",24.05882263,0.020588234,6.269412041,0.014117647,6.018823624,0,6.805882454,0.01764706,0.009235294,7.611764431
3147,61210009,"מיץ תפוזים סחוט, פרימור, פריניב",46,0.699999988,10.5,0.200000003,8.6,0,3.5,0.699999988,0.206,11.30300045
3148,61210010,"מיץ תפוזים, סחוט טרי",45,0.699999988,10.19999981,0.200000003,8.4,0,1,0.200000003,0.200000003,11
3151,61210639,"מיץ תפוזים, תרכיז קפוא, משוחזר במים, פריגת",50,0.5,12,0,9.9,"",8,"",0.200000003,12.60000038
3155,61215000,"פומלה עם קליפה וגרעינים",19,0.379999995,4.809999943,0.02,"",0,0.5,0.5,0.055,2
3156,61216010,"מיץ אשכוליות ותפוזים, טרי",42,0.600000024,9.600000381,0.200000003,9.6,0,1,0.200000003,0.435000002,7.570000172
3157,61216220,"מיץ אשכוליות ותפוזים, משומר, ללא תוספת סוכר",43,0.600000024,10.19999981,0.100000001,10.1,0,3,0.100000001,0.460999995,8.015000343
3158,61216230,"מיץ אשכוליות ותפוזים, משומר, בתוספת סוכר",51,0.600000024,12.30000019,0.100000001,10.2,0,3,0.100000001,0.550000012,9.572999954
3159,61216620,"מיץ אשכוליות ותפוזים, קפוא, משוחזר במים",43,0.600000024,10.10000038,0.100000001,10.1,0,2,0.200000003,0.456999987,7.940999985
3160,62101050,"פירות יבשים, תערובת",244,2.190000057,57.40999985,0.430000007,47.66,0,17,7.400000095,1.519999981,40
3161,62101100,"תפוח עץ, מיובש, לא מבושל",243,0.930000007,57.18999863,0.319999993,57.19,0,87,8.699999809,1.399999976,14
3162,62101220,"תפוח עץ, מיובש, מבושל, ללא תוספת סוכר",57,0.219999999,13.31999969,0.07,13.32,0,20,2,0.330000013,3
3163,62101230,"תפוח עץ, מיובש, מבושל, עם סוכר",87,0.200000003,21.29000092,0.059999999,21.25,0,18,1.799999952,0.300000012,3
3165,62104100,"משמש, מיובש, לא מבושל",241,3.390000105,55.34000015,0.50999999,53.44,0,10,7.300000191,2.660000086,55
3166,62104220,"משמש, מיובש, מבושל, ללא תוספת סוכר",85,1.200000048,19.54999924,0.180000007,19.57,0,4,2.599999905,0.939999998,19
3167,62104230,"משמש, מיובש, מבושל, עם סוכר",113,1.090000033,26.88999939,0.159999996,26.93,0,4,2.400000095,0.860000014,17
3168,62107200,"בננה, טוגנים, צ'יפס",519,2.299999952,58.40000153,33.59999847,35.34,0,6,7.699999809,1.25,18
3169,62108100,"דומדמניות שחורות, CURRANTS, מיובש",283,4.079999924,67.27999878,0.270000011,67.28,0,8,6.800000191,3.25999999,86
3170,62109100,"חמוציות, מיובשות ממותקות",308,0.07,76.66000366,1.370000005,65,0,3,5.699999809,0.529999971,10
3171,62110100,"תמרים מיובשים, ללא גלעין",282,2.450000048,67.02999878,0.389999986,63.35,0,2,8,1.019999981,39
3174,62110130,"תמרים מיובשים, עם גלעין",249.3000031,1.628999949,61.40000153,0.135000005,59.823,"",0.899999976,6.03000021,0.810000002,57.59999847
3177,62110159,"ממרח תמרים, קליית גת, מיה",283,2,68,0.300000012,68,0,10,5.800000191,0.644086003,45.03225708
3178,62110200,"תמרים לחים, ללא גלעין",124,1.5,34.90000153,0.100000001,26.9,"",7,3.599900007,0.300000012,24
3179,62110230,"תמרים לחים, עם גלעין",134.1000061,1.350000024,30.79999924,0.090000004,22,"",1.799999952,2.430000067,0.270000011,21.60000038
3180,62113100,"תאנה, מיובשת, לא מבושלת",249,3.299999952,54.06999969,0.930000007,47.92,0,10,9.800000191,2.029999971,162
3181,62113220,"תאנה, מיובשת, מבושלת, ללא תוספת סוכר",107,1.419999957,23.37000084,0.400000006,23.35,0,4,4.199999809,0.879999995,70
3182,62113230,"תאנה, מיובשת, מבושלת, עם סוכר",132,1.299999952,30.13999939,0.360000014,30.08,0,4,3.799999952,0.810000002,64
3183,62114000,"ליצ'י, מיובש",277,3.799999952,66.09999847,1.200000048,66.1,0,3,4.599999905,1.700000048,33
3184,62114050,"מנגו, מיובש",299,2.380000114,71.13999939,1.100000024,71.85,0,3,4.599999905,0.479999989,32
3185,62114110,"פאפיה, מיובשת",285,3.109999895,60.36000061,1.720000029,51.79,0,53,11.30000019,1.659999967,132
3186,62116100,"אפרסק, מיובש, לא מבושל",239,3.609999895,53.13000107,0.75999999,41.74,0,7,8.199999809,4.059999943,28
3187,62116220,"אפרסק, מיובש, מבושל, ללא תוספת סוכר",77,1.159999967,16.98999977,0.25,16.99,0,2,2.700000048,1.309999943,9
3188,62116230,"אפרסק, מיובש, מבושל, עם תוספת סוכר",105,1.049999952,24.55999947,0.230000004,24.59,0,2,2.5,1.190000057,8
3189,62119100,"אגס, מיובש, לא מבושל",262,1.870000005,62.20000076,0.629999995,62.2,0,6,7.5,2.099999905,34
3190,62119220,"אגס, מיובש, מבושל, ללא תוספת סוכר",127,0.910000026,27.40999985,0.310000002,27.41,0,3,6.400000095,1.019999981,16
3191,62119230,"אגס, מיובש, מבושל, עם תוספת סוכר",151,0.829999983,34.08000183,0.280000001,34.05,0,3,5.800000191,0.930000007,15
3192,62120100,"אננס, מיובש",255,2.75999999,59.84000015,0.610000014,50.26,0,5,7.099999905,1.480000019,66
3193,62122100,"שזיף, מיובש, לא מבושל",240,2.180000067,56.77999878,0.379999995,38.13,0,2,7.099999905,0.930000007,43
3195,62122130,"שזיף, מיובש, עם גלעין",204,1.853000045,54.29800034,0.323000014,32.4105,0,1.700000048,6.034999847,0.790499985,36.54999924
3196,62122220,"שזיף, מיובש, מבושל, ללא תוספת סוכר",107,0.959999979,24.97999954,0.159999996,24.98,0,1,3.099999905,0.409999996,19
3197,62122230,"שזיף, מיובש, מבושל, עם תוספת סוכר",133,0.870000005,31.87999916,0.140000001,31.84,0,1,2.799999952,0.379999995,17
3198,62122240,"שזיף, מיובש, מבושל, עם גלעין",90.94999695,0.815999985,23.86800003,0.136000007,21.233,0,0.850000024,2.63499999,0.348500013,16.14999962
3199,62125100,"צימוקים, ללא חרצנים",299,3.069999933,75.48000336,0.460000008,59.19,0,11,3.700000048,1.879999995,50
3200,62125110,"צימוקים, מבושלים",219,1.429999948,55.68000031,0.209999993,48.04,0,8,1.700000048,0.889999986,25
3201,63101000,"תפוח עץ, עם קליפה",52,0.25999999,11.40999985,0.170000002,10.39,0,1,2.400000095,0.119999997,6
3202,63101010,"תפוח עץ, בלי קליפה",48,0.270000011,12.76000023,0.129999995,10.1,0,0,1.299999952,0.07,5
3203,63101030,"תפוח עץ, עם קליפה וליבה",40.56000137,0.202800006,10.77180004,0.132599995,8.1042,0,0.779999971,1.871999979,0.093599997,4.679999828
3204,63101110,"תפוח עץ, רסק תפוחים מבושל, לפנ אם ממותק, לפנ לסוג",68,0.159999996,16.29000092,0.170000002,14.67,0,2,1.200000048,0.119999997,3
3205,63101120,"תפוח עץ, רסק תפוחים מבושל, ללא המתקה",42,0.170000002,11.27000046,0.100000001,9.39,0,2,1.100000024,0.230000004,4
3206,63101130,"תפוח עץ, רסק תפוחים מבושל, עם סוכר",68,0.159999996,16.29000092,0.170000002,14.67,0,2,1.200000048,0.119999997,3
3207,63101140,"תפוח עץ, רסק תפוחים מבושל, ממותק בממתיק דל קלוריות",42,0.170000002,10.17000008,0.100000001,9.39,0,2,1.100000024,0.230000004,4
3208,63101150,"תפוח עץ, רסק תפוחים עם פירות אחרים",72,0.200000003,17.15999985,0.180000007,15.59,0,2,1.200000048,0.140000001,4
3211,63101210,"תפוח עץ, מבושל או משומר, עם סירופ",67,0.180000007,14.84000015,0.430000007,14.84,0,3,2,0.239999995,4
3212,63101320,"תפוח עץ, אפוי, לא ממותק",56,0.280000001,12.25,0.180000007,11.17,0,1,2.599999905,0.129999995,6
3214,63101330,"תפוח עץ, אפוי, עם סוכר",95,0.25,22.48999977,0.159999996,21.49,0,1,2.299999952,0.119999997,6
3215,63101418,"תפוח עץ,בבלילה, מטוגן בשמן סויה",197.0894318,4.019879818,23.06664848,8.621495247,3.575986385,39.84216309,101.5858688,1.082299829,0.51102531,21.84695435
3216,63103010,"משמש, טרי",48,1.399999976,9.119999886,0.389999986,9.24,0,1,2,0.389999986,13
3217,63103030,"משמש, עם גלעין",44.63999939,1.302000046,10.34160042,0.362699986,8.5932,0,0.930000007,1.860000014,0.362699986,12.09000015
3218,63103120,"משמש, מבושל או משומר, לא ממותק, כולל מים",27,0.709999979,4.789999962,0.159999996,4.79,0,3,1.600000024,0.319999993,8
3219,63103130,"משמש, מבושל או משומר, בסירופ כבד",83,0.529999971,19.87000084,0.079999998,19.87,0,4,1.600000024,0.300000012,9
3220,63103140,"משמש, מבושל או משומר, בסירופ קל",63,0.529999971,14.89000034,0.050000001,14.89,0,4,1.600000024,0.389999986,11
3221,63103150,"משמש, מבושל או משומר, ללא נוזלים",83,0.639999986,18.61000061,0.109999999,18.65,0,4,2.700000048,0.300000012,10
3222,63103170,"משמש, מבושל או משומר, כולל מיץ",48,0.629999995,10.73999977,0.039999999,10.74,0,4,1.600000024,0.300000012,12
3223,63105010,"אבוקדו",160,2,1.830000043,14.65999985,0.66,0,7,6.699999809,0.550000012,12
3224,63105030,"אבוקדו עם קליפה וגרעין",83.19999695,1.039999962,4.435599804,7.62319994,0.3432,0,3.640000105,3.483999968,0.286000013,6.239999771
3225,63107010,"בננה, טריה, בלי קליפה",89,1.090000033,20.23999977,0.330000013,12.23,0,1,2.599999905,0.25999999,5
3226,63107030,"בננה, עם קליפה",56.95999908,0.697600007,14.61760044,0.211199999,7.8272,0,0.639999986,1.664000034,0.1664,3.200000048
3228,63109010,"מלון, טרי",34,0.839999974,7.260000229,0.189999998,7.86,0,16,0.899999976,0.209999993,9
3229,63109700,"קרמבולה, טרי",31,1.039999962,3.930000067,0.330000013,3.98,0,2,2.799999952,0.079999998,3
3230,63109750,"קרמבולה, מבושלת, עם תוספת סוכר",51,1.110000014,8.840000153,0.349999994,8.91,0,2,3,0.090000004,3
3231,63111010,"דובדבנים, מסוכרים, מרסקינו",165,0.219999999,38.77000046,0.209999993,38.77,0,4,3.200000048,0.430000007,54
3232,63112010,"פיג'ויה, טריה, ללא קליפה",61,0.709999979,8.81000042,0.419999987,8.2,0,3,6.400000095,0.140000001,17
3233,63112030,"פיג'ויה, עם קליפה",41.25,0.735000014,9.68999958,0.449999988,6.15,0,2.25,4.800000191,0.104999997,12.75
3234,63112120,"צבר, ללא קליפה, טרי",41,0.699999988,6,0.5,6,0,5,3.599999905,0.300000012,56
3235,63113010,"דובדבנים, חמוצים, אדומים, טריים",50,1,10.57999992,0.300000012,8.49,0,3,1.600000024,0.319999993,16
3236,63113030,"דובדבנים, מילוי לפאי",120,0.600000024,27.76000023,0.850000024,24.96,0,52,0.899999976,1.080000043,9
3238,63113050,"דובדבנים, מילוי לפאי, דל קלוריות, ויטה",53,0.819999993,10.77999973,0.159999996,9.15,0,12,1.200000048,0.330000013,11
3239,63113110,"דובדבנים, חמוצים, אדומים, מבושלים, לא ממותקים",36,0.769999981,7.840000153,0.100000001,7.6,0,7,1.100000024,1.370000005,11
3240,63115010,"דובדבנים, מתוקים, טריים",63,1.059999943,13.90999985,0.200000003,12.82,0,0,2.099999905,0.360000014,13
3241,63115030,"דובדבנים, מתוקים,עם גבעולים וחרצנים, טרי",63,1.059999943,16.01000023,0.200000003,12.82,0,0,2.099999905,0.360000014,13
3242,63115120,"דובדבנים, מתוקים, מבושלים,לא ממותקים, במים",46,0.769999981,10.26000023,0.129999995,10.26,0,1,1.5,0.360000014,11
3243,63115130,"דובדבנים, מתוקים, מבושלים או משומרים, בסירופ כבד",83,0.600000024,19.87000084,0.150000006,16.18,0,3,1.399999976,0.349999994,9
3244,63115150,"דובדבנים, מתוקים, מבושלים או משומרים, ללא נוזלים",83,0.730000019,18.77000046,0.209999993,16.18,0,3,2.299999952,0.349999994,10
3245,63115170,"דובדבנים, מתוקים, מבושלים או משומרים, במיץ",54,0.910000026,12.31000042,0.02,12.31,0,3,1.5,0.579999983,14
3246,63115200,"דובדבנים, חמוצים, קפואים",46,0.920000017,9.420000076,0.439999998,9.02,0,1,1.600000024,0.529999971,13
3247,63119010,"תאנה, טריה",74,0.75,16.28000069,0.300000012,16.26,0,1,2.900000095,0.370000005,35
3248,63119120,"תאנה, מבושלת או משומרת, ללא תוספת סוכר, במים",53,0.400000006,11.78999996,0.100000001,11.79,0,1,2.200000048,0.289999992,28
3249,63119140,"תאנה, מבושלת או משומרת, בסירופ קל",69,0.389999986,16.14999962,0.100000001,16.15,0,1,1.799999952,0.289999992,27
3250,63123000,"ענבים, לפנ לסוג, טרי",69,0.720000029,17.20000076,0.159999996,15.48,0,2,0.899999976,0.360000014,10
3251,63123120,"ענבים, ללא חרצנים, מבושלים או משומרים, ללא תוספת",40,0.5,9.699999809,0.109999999,9.7,0,6,0.600000024,0.980000019,10
3252,63123130,"ענבים, ללא חרצנים, מבושלים או משומרים, בסירופ כבד",76,0.479999989,19.04999924,0.100000001,19.05,0,5,0.600000024,0.939999998,10
3253,63125010,"גויאבה, טריה",68,2.549999952,8.920000076,0.949999988,8.92,0,2,5.400000095,0.25999999,18
3254,63125100,"גויאבה, החלק החיצוני, משומרת, בסירופ כבד",109,1.809999943,22.03000069,0.680000007,21.97,0,2,3.799999952,0.189999998,13
3255,63126500,"קיווי, טרי",61,1.139999986,11.65999985,0.519999981,8.99,0,3,3,0.310000002,34
3256,63126510,"ליצ'י, טרי",66,0.829999983,15.22999954,0.439999998,15.23,0,1,1.299999952,0.310000002,5
3257,63126530,"ליצ'י, עם קליפה וגרעינים",39.59999847,0.497999996,9.918000221,0.263999999,9.138,0,0.600000024,0.779999971,0.186000004,3
3258,63126540,"קיווי, עם קליפה",52.45999908,0.980400026,12.60760021,0.4472,7.7314,0,2.579999924,2.579999924,0.266600013,29.23999977
3259,63126600,"ליצ'י, מבושל או משומר, בסירופ או בסוכר",95,0.560000002,23.17000008,0.300000012,23.18,0,1,0.899999976,0.209999993,4
3261,63127010,"מלון דבש, טרי",36,0.540000021,8.289999962,0.140000001,8.12,0,18,0.800000012,0.170000002,6
3262,63127030,"מלון, עם קליפה וגרעינים",17.34000015,0.42840001,4.161600113,0.096900001,4.0086,0,8.159999847,0.458999991,0.107100002,4.590000153
3263,63129010,"מנגו, טרי",60,0.819999993,13.38000011,0.379999995,13.66,0,1,1.600000024,0.159999996,11
3264,63129020,"מנגו, כבוש",132,0.560000002,31.79999924,0.25999999,31.87,0,2,1.100000024,0.159999996,9
3265,63129030,"מנגו, מבושל",60,0.819999993,13.38000011,0.379999995,13.66,0,1,1.600000024,0.159999996,10
3266,63129040,"מנגו, עם קליפה וגלעין",41.40000153,0.565800011,10.33619976,0.262199998,9.4254,0,0.689999998,1.103999972,0.110399999,7.590000153
3267,63129058,"עמבה",40.75117493,0.658591568,9.810704231,0.309107989,7.889201641,0,183.3521118,0.976525843,0.177323937,8.995305061
3268,63129059,"עמבה, קוז-בני עטרות",25,1.600000024,6,0.5,0.149916708,0,1590,1.100000024,0.096321829,6.199281693
3269,63131010,"נקטרינה, חיה",44,1.059999943,8.850000381,0.319999993,7.89,0,0,1.700000048,0.280000001,6
3270,63131110,"נקטרינה, מבושלת בסוכר",92,0.75,21.95000076,0.230000004,21.24,0,1,1.200000048,0.209999993,5
3271,63131130,"נקטרינה, עם גלעין",40.04000092,0.964600027,9.600500107,0.291200012,7.1799,0,0,1.547000051,0.254799992,5.460000038
3272,63133010,"פאפיה, חיה",43,0.469999999,9.119999886,0.25999999,7.82,0,8,1.700000048,0.25,20
3273,63133100,"פאפיה, מבושלת או משומרת, בסירופ או סוכר",79,0.319999993,19.14999962,0.170000002,18.21,0,6,1.100000024,0.170000002,13
3274,63134010,"פסיפלורה, פרי התאוה, חי",97,2.200000048,12.97999954,0.699999988,11.2,0,28,10.39999962,1.600000024,12
3276,63135010,"אפרסק, חי",39,0.910000026,8.039999962,0.25,8.39,0,0,1.5,0.25,6
3277,63135030,"אפרסק, עם גלעין",37.43999863,0.873600006,9.158399582,0.239999995,8.0544,0,0,1.440000057,0.239999995,5.760000229
3278,63135120,"אפרסק, משומר או מבושל, ללא תוספת סוכר, במים",24,0.439999998,4.809999943,0.059999999,4.81,0,3,1.299999952,0.319999993,2
3279,63135130,"אפרסק, מבושל או משומר, בסירופ כבד",74,0.449999988,18.63999939,0.100000001,18.64,0,6,1.299999952,0.270000011,3
3280,63135140,"אפרסק, מבושל או משומר, בסירופ קל או בינוני",54,0.449999988,13.25,0.029999999,13.25,0,5,1.299999952,0.360000014,3
3281,63135150,"אפרסק, מבושל או משומר, ללא נוזלים",72,0.519999981,17.22999954,0.180000007,14.66,0,6,1.200000048,0.270000011,3
3282,63135170,"אפרסק, מבושל או משומר, במיץ",44,0.629999995,10.27000046,0.029999999,10.27,0,4,1.299999952,0.270000011,6
3283,63137010,"אגס, חי",57,0.360000014,12.13000011,0.140000001,9.75,0,1,3.099999905,0.180000007,9
3284,63137020,"אגס, בלי קליפה",57,0.360000014,15.22999954,0.140000001,9.75,0,1,3.099999905,0.180000007,9
3285,63137030,"אגס, עם גבעול וגרעינים",51.29999924,0.324000001,10.89999962,0.126000002,8.775,0,0.899999976,2.789999962,0.162,8.100000381
3286,63137120,"אגס, מבושל או משומר, ללא תוספת סוכר, במים",29,0.189999998,6.210000038,0.029999999,6.1,0,2,1.600000024,0.209999993,4
3287,63137130,"אגס, מבושל או משומר, בסירופ כבד",74,0.200000003,17.56999969,0.129999995,15.2,0,5,1.600000024,0.219999999,5
3288,63137140,"אגס, מבושל או משומר, בסירופ קל",57,0.189999998,13.56999969,0.029999999,12.1,0,5,1.600000024,0.280000001,5
3289,63137150,"אגס, מבושל או משומר, ללא נוזלים",74,0.239999995,16.37999916,0.180000007,16.42,0,5,2.700000048,0.219999999,6
3290,63137158,"אגס, אפוי",104.8800659,0.248138949,24.37137985,0.17866005,24.32258034,0,7.27874279,2.679900646,0.277088493,12.82051277
3291,63137170,"אגס, מבושל או משומר, במיץ",50,0.340000004,11.34000015,0.07,9.7,0,4,1.600000024,0.289999992,9
3292,63139010,"אפרסמון, חי",70,0.579999983,14.98999977,0.189999998,12.53,0,1,3.599999905,0.150000006,8
